GCF_ID	Specimen	BGC_Count	MIBiG	Source	Representative_BGC	GCF_Type	Mean_Length	Mean_Gene_Count
GCF_00011440	Gut_colon,Gut_unclassified	2		EBI	HMBGC00008945	RiPPs	20261.0	12.0
GCF_00011442	Gut_unclassified	1		EBI	HMBGC00008947	RiPPs	18909.0	16.0
GCF_00011443	Gut_unclassified	1		EBI	HMBGC00008948	RiPPs	20228.0	16.0
GCF_00011444	Gut_unclassified	1		EBI	HMBGC00008949	RiPPs	15562.0	13.0
GCF_00011445	Gut_unclassified	1		EBI	HMBGC00008950	RiPPs	11841.0	13.0
GCF_00011446	Gut_unclassified	1		EBI	HMBGC00008951	RiPPs	14276.0	11.0
GCF_00011447	Gut_unclassified	1		EBI	HMBGC00008952	RiPPs	17461.0	17.0
GCF_00011448	Gut_colon,Gut_unclassified	2		EBI	HMBGC00008953	RiPPs	20745.5	19.0
GCF_00011450	Gut_colon	1		EBI	HMBGC00008955	RiPPs	14435.0	14.0
GCF_00011451	Gut_unclassified	1		EBI	HMBGC00008956	RiPPs	4184.0	5.0
GCF_00011452	Gut_unclassified	1		EBI	HMBGC00008957	RiPPs	12052.0	14.0
GCF_00011453	Gut_unclassified	1		EBI	HMBGC00008958	RiPPs	21362.0	10.0
GCF_00011454	Gut_colon	1		EBI	HMBGC00008959	RiPPs	21605.0	17.0
GCF_00011455	Gut_unclassified	1		EBI	HMBGC00008960	RiPPs	10725.0	10.0
GCF_00011456	Gut_colon	1		EBI	HMBGC00008961	RiPPs	20621.0	22.0
GCF_00011457	Gut_unclassified	1		EBI	HMBGC00008962	RiPPs	20255.0	17.0
GCF_00011458	Gut_unclassified	1		EBI	HMBGC00008963	RiPPs	17734.0	11.0
GCF_00011459	Gut_unclassified	1		EBI	HMBGC00008964	RiPPs	10384.0	6.0
GCF_00011460	Gut_unclassified	1		EBI	HMBGC00008965	RiPPs	20555.0	15.0
GCF_00011461	Gut_unclassified	1		EBI	HMBGC00008966	RiPPs	10875.0	10.0
GCF_00011462	Gut_unclassified	1		EBI	HMBGC00008967	RiPPs	29390.0	25.0
GCF_00011463	Gut_unclassified	1		EBI	HMBGC00008968	RiPPs	17171.0	14.0
GCF_00011464	Gut_unclassified	1		EBI	HMBGC00008969	RiPPs	24823.0	22.0
GCF_00011465	Gut_unclassified	1		EBI	HMBGC00008970	RiPPs	23183.0	22.0
GCF_00011466	Gut_unclassified	1		EBI	HMBGC00008971	RiPPs	22991.0	16.0
GCF_00011467	Gut_unclassified	1		EBI	HMBGC00008972	RiPPs	10159.0	10.0
GCF_00011468	Gut_colon	1		EBI	HMBGC00008973	RiPPs	20740.0	19.0
GCF_00011469	Gut_colon	1		EBI	HMBGC00008974	RiPPs	5535.0	5.0
GCF_00011470	Gut_colon	2		EBI	HMBGC00008975	RiPPs	20267.0	22.5
GCF_00011472	Gut_colon	1		EBI	HMBGC00008977	RiPPs	12409.0	14.0
GCF_00011473	Gut_colon	1		EBI	HMBGC00008978	RiPPs	20261.0	16.0
GCF_00011474	Gut_colon	1		EBI	HMBGC00008979	RiPPs	10689.0	11.0
GCF_00011475	Gut_colon,Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00008980	RiPPs	8546.5	14.0
GCF_00011476	Gut_colon	1		EBI	HMBGC00008981	RiPPs	19674.0	24.0
GCF_00011477	Gut_colon	1		EBI	HMBGC00008982	RiPPs	4017.0	3.0
GCF_00011478	Gut_colon	1		EBI	HMBGC00008983	RiPPs	12464.0	12.0
GCF_00011479	Gut_colon	1		EBI	HMBGC00008984	RiPPs	21605.0	18.0
GCF_00011480	Gut_colon	2		EBI	HMBGC00008985	RiPPs	16575.5	14.5
GCF_00011482	Gut_colon	2		EBI	HMBGC00008987	RiPPs	21025.5	17.5
GCF_00011484	Gut_colon	1		EBI	HMBGC00008989	RiPPs	20333.0	20.0
GCF_00011485	Gut_colon	1		EBI	HMBGC00008990	RiPPs	20486.0	24.0
GCF_00011486	Gut_colon	1		EBI	HMBGC00008991	RiPPs	13061.0	16.0
GCF_00011487	Gut_colon	1		EBI	HMBGC00008992	RiPPs	4965.0	6.0
GCF_00011488	Gut_colon	1		EBI	HMBGC00008993	RiPPs	10442.0	13.0
GCF_00011489	Gut_colon	1		EBI	HMBGC00008994	RiPPs	21033.0	18.0
GCF_00011490	Gut_colon	1		EBI	HMBGC00008995	RiPPs	20165.0	18.0
GCF_00011491	Gut_colon	1		EBI	HMBGC00008996	RiPPs	16056.0	20.0
GCF_00011492	Gut_colon	1		EBI	HMBGC00008997	RiPPs	2093.0	6.0
GCF_00011493	Gut_colon	1		EBI	HMBGC00008998	RiPPs	11328.0	11.0
GCF_00011494	Respiratory_upper,Gut_colon	2		HMP,EBI	HMBGC00008999	RiPPs	13172.0	12.0
GCF_00011496	Gut_colon	1		EBI	HMBGC00009001	RiPPs	17470.0	17.0
GCF_00011497	Gut_colon	1		EBI	HMBGC00009002	RiPPs	20750.0	20.0
GCF_00011498	Gut_colon	1		EBI	HMBGC00009003	RiPPs	10266.0	8.0
GCF_00011499	Gut_colon	1		EBI	HMBGC00009004	RiPPs	11672.0	10.0
GCF_00011500	Gut_colon	1		EBI	HMBGC00009005	RiPPs	19613.0	11.0
GCF_00011501	Gut_colon	1		EBI	HMBGC00009006	RiPPs	15824.0	13.0
GCF_00011502	Gut_colon	1		EBI	HMBGC00009007	RiPPs	14851.0	11.0
GCF_00011503	Gut_colon	1		EBI	HMBGC00009008	RiPPs	12850.0	9.0
GCF_00011504	Gut_colon	1		EBI	HMBGC00009009	RiPPs	14199.0	12.0
GCF_00011505	Gut_colon	1		EBI	HMBGC00009010	RiPPs	20270.0	17.0
GCF_00011506	Gut_colon	1		EBI	HMBGC00009011	RiPPs	17787.0	17.0
GCF_00011507	Gut_colon	1		EBI	HMBGC00009012	RiPPs	23234.0	23.0
GCF_00011508	Gut_colon	1		EBI	HMBGC00009013	RiPPs	20276.0	18.0
GCF_00011509	Gut_colon	1		EBI	HMBGC00009014	RiPPs	7792.0	11.0
GCF_00011510	Gut_colon	1		EBI	HMBGC00009015	RiPPs	8317.0	8.0
GCF_00011511	Gut_colon	1		EBI	HMBGC00009016	RiPPs	8893.0	9.0
GCF_00011514	Gut_unclassified	1		EBI	HMBGC00009019	RiPPs	9934.0	13.0
GCF_00011515	Gut_colon,Gut_unclassified	3		EBI	HMBGC00009020	RiPPs	20585.0	25.3
GCF_00011516	Gut_colon	2		EBI	HMBGC00009021	RiPPs	20229.5	18.5
GCF_00011518	Gut_colon	1		EBI	HMBGC00009023	RiPPs	20258.0	13.0
GCF_00011519	Gut_colon	1		EBI	HMBGC00009024	RiPPs	20261.0	13.0
GCF_00011520	Gut_colon	1		EBI	HMBGC00009025	RiPPs	17510.0	18.0
GCF_00011521	Gut_colon,Gut_unclassified	2		EBI	HMBGC00009026	RiPPs	15358.5	13.5
GCF_00011523	Gut_colon	1		EBI	HMBGC00009028	RiPPs	10493.0	8.0
GCF_00011524	Gut_colon	1		EBI	HMBGC00009029	RiPPs	22865.0	24.0
GCF_00011525	Gut_colon	1		EBI	HMBGC00009030	RiPPs	17234.0	15.0
GCF_00011526	Gut_colon	1		EBI	HMBGC00009031	RiPPs	21671.0	18.0
GCF_00011527	Gut_colon	1		EBI	HMBGC00009032	RiPPs	12660.0	13.0
GCF_00011528	Gut_colon	1		EBI	HMBGC00009033	RiPPs	7820.0	7.0
GCF_00011529	Gut_colon	1		EBI	HMBGC00009034	RiPPs	10846.0	10.0
GCF_00011530	Gut_colon	1		EBI	HMBGC00009035	RiPPs	20309.0	16.0
GCF_00011531	Gut_colon	1		EBI	HMBGC00009036	RiPPs	20600.0	19.0
GCF_00011532	Gut_colon	1		EBI	HMBGC00009037	RiPPs	20270.0	23.0
GCF_00011533	Gut_unclassified	1		EBI	HMBGC00009038	RiPPs	20270.0	22.0
GCF_00011534	Gut_colon	1		EBI	HMBGC00009039	RiPPs	20585.0	25.0
GCF_00011536	Gut_unclassified	1		EBI	HMBGC00009041	RiPPs	20267.0	17.0
GCF_00011537	Gut_colon,Gut_unclassified	2		EBI	HMBGC00009040	RiPPs	20267.0	14.0
GCF_00011538	Gut_colon	1		EBI	HMBGC00009043	RiPPs	20264.0	17.0
GCF_00011539	Gut_colon	1		EBI	HMBGC00009044	RiPPs	20276.0	16.0
GCF_00011540	Gut_colon	1		EBI	HMBGC00009045	RiPPs	17177.0	17.0
GCF_00011541	Gut_colon	1		EBI	HMBGC00009046	RiPPs	20270.0	13.0
GCF_00011542	Gut_colon	1		EBI	HMBGC00009047	RiPPs	17964.0	10.0
GCF_00011543	Gut_colon	1		EBI	HMBGC00009048	RiPPs	20282.0	12.0
GCF_00011544	Gut_colon	1		EBI	HMBGC00009049	RiPPs	10512.0	8.0
GCF_00011545	Gut_colon	1		EBI	HMBGC00009050	RiPPs	6722.0	9.0
GCF_00011546	Gut_colon	1		EBI	HMBGC00009051	RiPPs	18629.0	14.0
GCF_00011547	Gut_colon	1		EBI	HMBGC00009052	RiPPs	15540.0	16.0
GCF_00011548	Gut_colon	1		EBI	HMBGC00009053	RiPPs	20276.0	15.0
GCF_00011549	Gut_colon	1		EBI	HMBGC00009054	RiPPs	11645.0	7.0
GCF_00011550	Gut_colon	1		EBI	HMBGC00009055	RiPPs	20264.0	25.0
GCF_00011551	Gut_colon	1		EBI	HMBGC00009056	RiPPs	15109.0	17.0
GCF_00011552	Gut_colon	1		EBI	HMBGC00009057	RiPPs	20740.0	18.0
GCF_00011553	Gut_colon	1		EBI	HMBGC00009058	RiPPs	20267.0	23.0
GCF_00011554	Gut_colon	1		EBI	HMBGC00009059	RiPPs	20267.0	14.0
GCF_00011555	Gut_colon	1		EBI	HMBGC00009060	RiPPs	20180.0	15.0
GCF_00011556	Gut_colon	1		EBI	HMBGC00009061	RiPPs	20279.0	16.0
GCF_00011560	Urogenital_vagina,Urogenital_unclassified,Gut_unclassified	6		HMP,JGI,EBI	HMBGC00009065	RiPPs	19667.7	20.0
GCF_00011561	Gut_unclassified	1		EBI	HMBGC00009066	RiPPs	7049.0	10.0
GCF_00011562	Gut_unclassified	1		EBI	HMBGC00009067	RiPPs	21712.0	15.0
GCF_00011563	Gut_unclassified,Gut_colon	3		EBI	HMBGC00009068	RiPPs	10109.3	8.7
GCF_00011569	Gut_unclassified	5		EBI	HMBGC00009074	RiPPs	10813.0	8.8
GCF_00011571	Gut_unclassified	1		EBI	HMBGC00009076	RiPPs	2886.0	6.0
GCF_00011572	Gut_unclassified	1		EBI	HMBGC00009077	RiPPs	5718.0	7.0
GCF_00011573	Gut_unclassified	1		EBI	HMBGC00009078	RiPPs	20270.0	12.0
GCF_00011574	Gut_unclassified	1		EBI	HMBGC00009079	RiPPs	20600.0	22.0
GCF_00011575	Gut_unclassified	1		EBI	HMBGC00009080	RiPPs	21647.0	15.0
GCF_00011576	Gut_unclassified	1		EBI	HMBGC00009081	RiPPs	11514.0	13.0
GCF_00011577	Gut_colon	1		EBI	HMBGC00009082	RiPPs	5970.0	6.0
GCF_00011578	Gut_colon	1		EBI	HMBGC00009083	RiPPs	20270.0	19.0
GCF_00011579	Gut_colon	1		EBI	HMBGC00009084	RiPPs	18654.0	16.0
GCF_00011580	Gut_colon	1		EBI	HMBGC00009085	RiPPs	15952.0	15.0
GCF_00011581	Gut_colon	1		EBI	HMBGC00009086	RiPPs	3575.0	8.0
GCF_00011582	Gut_colon	1		EBI	HMBGC00009087	RiPPs	20585.0	21.0
GCF_00011583	Gut_colon	1		EBI	HMBGC00009088	RiPPs	20330.0	18.0
GCF_00011584	Gut_colon	1		EBI	HMBGC00009089	RiPPs	22990.0	21.0
GCF_00011585	Gut_colon	1		EBI	HMBGC00009090	RiPPs	19915.0	21.0
GCF_00011586	Gut_colon	1		EBI	HMBGC00009091	RiPPs	20607.0	20.0
GCF_00011587	Gut_colon	1		EBI	HMBGC00009092	RiPPs	7803.0	8.0
GCF_00011588	Gut_unclassified	1		EBI	HMBGC00009093	RiPPs	18042.0	19.0
GCF_00011589	Gut_unclassified	1		EBI	HMBGC00009094	RiPPs	3228.0	5.0
GCF_00011590	Gut_colon	1		EBI	HMBGC00009095	RiPPs	20270.0	17.0
GCF_00011591	Gut_colon	1		EBI	HMBGC00009096	RiPPs	13788.0	18.0
GCF_00011592	Gut_colon	1		EBI	HMBGC00009097	RiPPs	21365.0	18.0
GCF_00011593	Gut_colon	1		EBI	HMBGC00009098	RiPPs	3082.0	4.0
GCF_00011594	Gut_colon	1		EBI	HMBGC00009099	RiPPs	14717.0	13.0
GCF_00011595	Gut_colon	1		EBI	HMBGC00009100	RiPPs	19173.0	10.0
GCF_00011596	Gut_unclassified	1		EBI	HMBGC00009101	RiPPs	12536.0	8.0
GCF_00011597	Gut_unclassified	1		EBI	HMBGC00009102	RiPPs	20799.0	21.0
GCF_00011598	Gut_unclassified	1		EBI	HMBGC00009103	RiPPs	21356.0	15.0
GCF_00011599	Gut_unclassified	1		EBI	HMBGC00009104	RiPPs	4589.0	7.0
GCF_00011600	Gut_colon	1		EBI	HMBGC00009105	RiPPs	21425.0	21.0
GCF_00011601	Gut_colon,Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00009106	RiPPs	21640.5	29.5
GCF_00011605	Gut_unclassified,Gut_colon	4		EBI	HMBGC00009110	RiPPs	19473.2	22.2
GCF_00011606	Gut_colon	1		EBI	HMBGC00009111	RiPPs	8280.0	9.0
GCF_00011607	Gut_unclassified	1		EBI	HMBGC00009112	RiPPs	21605.0	21.0
GCF_00011608	Gut_unclassified	2		EBI	HMBGC00009108	RiPPs	21569.5	25.0
GCF_00011610	Gut_unclassified	1		EBI	HMBGC00009115	RiPPs	20288.0	10.0
GCF_00011611	Gut_unclassified	1		EBI	HMBGC00009116	RiPPs	15254.0	15.0
GCF_00011612	Gut_unclassified	1		EBI	HMBGC00009117	RiPPs	19930.0	14.0
GCF_00011613	Gut_unclassified	1		EBI	HMBGC00009118	RiPPs	11436.0	11.0
GCF_00011614	Gut_unclassified	1		EBI	HMBGC00009119	RiPPs	22481.0	19.0
GCF_00011615	Gut_unclassified,Gut_colon	4		EBI	HMBGC00009120	RiPPs	10834.0	7.2
GCF_00011619	Gut_unclassified	1		EBI	HMBGC00009124	RiPPs	20803.0	17.0
GCF_00011620	Gut_unclassified	1		EBI	HMBGC00009125	RiPPs	10903.0	14.0
GCF_00011621	Gut_unclassified	1		EBI	HMBGC00009126	RiPPs	18056.0	15.0
GCF_00011622	Gut_unclassified	1		EBI	HMBGC00009127	RiPPs	14311.0	12.0
GCF_00011623	Gut_unclassified	1		EBI	HMBGC00009128	RiPPs	21742.0	21.0
GCF_00011624	Gut_unclassified	1		EBI	HMBGC00009129	RiPPs	21665.0	19.0
GCF_00011625	Gut_unclassified	1		EBI	HMBGC00009130	RiPPs	21936.0	23.0
GCF_00011626	Gut_unclassified	1		EBI	HMBGC00009131	RiPPs	20264.0	17.0
GCF_00011627	Gut_unclassified	1		EBI	HMBGC00009132	RiPPs	11902.0	14.0
GCF_00011628	Gut_unclassified	1		EBI	HMBGC00009133	RiPPs	21615.0	19.0
GCF_00011629	Gut_unclassified	1		EBI	HMBGC00009134	RiPPs	11642.0	16.0
GCF_00011631	Gut_colon,Gut_unclassified	3		EBI	HMBGC00009136	RiPPs	20908.3	21.0
GCF_00011633	Gut_unclassified	1		EBI	HMBGC00009138	RiPPs	2492.0	3.0
GCF_00011634	Gut_unclassified	1		EBI	HMBGC00009139	RiPPs	6568.0	8.0
GCF_00011635	Gut_unclassified	1		EBI	HMBGC00009140	RiPPs	20719.0	16.0
GCF_00011636	Gut_unclassified	1		EBI	HMBGC00009141	RiPPs	12859.0	10.0
GCF_00011637	Gut_unclassified	1		EBI	HMBGC00009142	RiPPs	21308.0	15.0
GCF_00011638	Gut_unclassified	1		EBI	HMBGC00009143	RiPPs	21593.0	17.0
GCF_00011639	Gut_colon	1		EBI	HMBGC00009144	RiPPs	20824.0	22.0
GCF_00011640	Gut_colon	1		EBI	HMBGC00009145	RiPPs	14653.0	17.0
GCF_00011641	Gut_unclassified	1		EBI	HMBGC00009146	RiPPs	20824.0	24.0
GCF_00011642	Gut_unclassified	1		EBI	HMBGC00009147	RiPPs	20886.0	18.0
GCF_00011643	Gut_unclassified,Gut_colon	2		EBI	HMBGC00009148	RiPPs	8797.5	10.5
GCF_00011645	Gut_colon	1		EBI	HMBGC00009150	RiPPs	12593.0	14.0
GCF_00011646	Gut_colon	1		EBI	HMBGC00009151	RiPPs	32100.0	33.0
GCF_00011647	Gut_colon	1		EBI	HMBGC00009152	RiPPs	20772.0	27.0
GCF_00011648	Gut_unclassified	1		EBI	HMBGC00009153	RiPPs	16953.0	22.0
GCF_00011649	Gut_colon	1		EBI	HMBGC00009154	RiPPs	20772.0	26.0
GCF_00011650	Gut_colon	1		EBI	HMBGC00009155	RiPPs	12769.0	13.0
GCF_00011651	Gut_colon,Gut_unclassified	2		EBI	HMBGC00009156	RiPPs	20527.0	15.5
GCF_00011653	Gut_colon	1		EBI	HMBGC00009158	RiPPs	20543.0	12.0
GCF_00011654	Gut_colon	1		EBI	HMBGC00009159	RiPPs	20547.0	15.0
GCF_00011655	Gut_colon	1		EBI	HMBGC00009160	RiPPs	16581.0	14.0
GCF_00011656	Gut_colon	1		EBI	HMBGC00009161	RiPPs	20748.0	22.0
GCF_00011657	Gut_colon	1		EBI	HMBGC00009162	RiPPs	2866.0	5.0
GCF_00011658	Gut_colon	1		EBI	HMBGC00009163	RiPPs	11622.0	11.0
GCF_00011659	Gut_colon	1		EBI	HMBGC00009164	RiPPs	20270.0	13.0
GCF_00011660	Gut_colon	1		EBI	HMBGC00009165	RiPPs	3261.0	5.0
GCF_00011661	Gut_colon	1		EBI	HMBGC00009166	RiPPs	11762.0	11.0
GCF_00011662	Gut_unclassified	1		EBI	HMBGC00009167	RiPPs	16026.0	12.0
GCF_00011664	Gut_colon	1		EBI	HMBGC00009169	RiPPs	21521.0	18.0
GCF_00011665	Gut_colon,Gut_unclassified	2		EBI	HMBGC00009168	RiPPs	16812.0	12.5
GCF_00011666	Gut_colon	1		EBI	HMBGC00009171	RiPPs	3280.0	3.0
GCF_00011667	Gut_colon	1		EBI	HMBGC00009172	RiPPs	21589.0	13.0
GCF_00011668	Gut_colon	1		EBI	HMBGC00009173	RiPPs	23401.0	21.0
GCF_00011669	Gut_colon	1		EBI	HMBGC00009174	RiPPs	17748.0	13.0
GCF_00011670	Gut_colon	1		EBI	HMBGC00009175	RiPPs	20267.0	20.0
GCF_00011671	Gut_colon	1		EBI	HMBGC00009176	RiPPs	30536.0	22.0
GCF_00011677	Respiratory_upper,Respiratory_unclassified,Gut_unclassified	6		HMP,JGI,EBI	HMBGC00009182	RiPPs	6864.8	7.3
GCF_00011678	Gut_unclassified	1		EBI	HMBGC00009183	RiPPs	17687.0	17.0
GCF_00011679	Gut_unclassified	1		EBI	HMBGC00009184	RiPPs	21524.0	21.0
GCF_00011682	Gut_unclassified	1		EBI	HMBGC00009187	RiPPs	12509.0	8.0
GCF_00011683	Gut_unclassified	1		EBI	HMBGC00009188	RiPPs	17695.0	16.0
GCF_00011684	Gut_unclassified	1		EBI	HMBGC00009189	RiPPs	13105.0	22.0
GCF_00011685	Gut_unclassified	1		EBI	HMBGC00009190	RiPPs	13905.0	18.0
GCF_00011686	Gut_unclassified	1		EBI	HMBGC00009191	RiPPs	10428.0	10.0
GCF_00011692	Gut_unclassified,Gut_colon	6		EBI	HMBGC00009197	RiPPs	20267.0	17.2
GCF_00011693	Gut_unclassified	1		EBI	HMBGC00009198	RiPPs	16185.0	17.0
GCF_00011694	Gut_unclassified	1		EBI	HMBGC00009199	RiPPs	21692.0	20.0
GCF_00011695	Gut_unclassified	1		EBI	HMBGC00009200	RiPPs	9274.0	9.0
GCF_00011696	Gut_unclassified	1		EBI	HMBGC00009201	RiPPs	8320.0	9.0
GCF_00011697	Gut_unclassified	1		EBI	HMBGC00009202	RiPPs	12163.0	11.0
GCF_00011698	Gut_unclassified	1		EBI	HMBGC00009203	RiPPs	11518.0	11.0
GCF_00011699	Gut_unclassified	1		EBI	HMBGC00009204	RiPPs	20267.0	17.0
GCF_00011700	Gut_colon	1		EBI	HMBGC00009205	RiPPs	14517.0	15.0
GCF_00011701	Gut_unclassified	1		EBI	HMBGC00009206	RiPPs	19093.0	14.0
GCF_00011702	Gut_unclassified,Gut_colon	4		EBI	HMBGC00009207	RiPPs	18935.2	14.5
GCF_00011704	Gut_unclassified,Gut_colon	2		EBI	HMBGC00009208	RiPPs	14190.0	8.5
GCF_00011710	Gut_unclassified,Gut_colon	3		EBI	HMBGC00009215	RiPPs	18452.3	15.3
GCF_00011711	Gut_colon	1		EBI	HMBGC00009216	RiPPs	15973.0	12.0
GCF_00011716	Gut_unclassified	1		EBI	HMBGC00009221	RiPPs	11768.0	13.0
GCF_00011717	Gut_unclassified	2		EBI	HMBGC00009222	RiPPs	12153.5	14.5
GCF_00011719	Gut_unclassified	1		EBI	HMBGC00009224	RiPPs	14473.0	16.0
GCF_00011720	Gut_unclassified	1		EBI	HMBGC00009225	RiPPs	8669.0	11.0
GCF_00011721	Gut_unclassified	1		EBI	HMBGC00009226	RiPPs	21956.0	20.0
GCF_00011722	Gut_unclassified	1		EBI	HMBGC00009227	RiPPs	12157.0	15.0
GCF_00011723	Gut_unclassified	1		EBI	HMBGC00009228	RiPPs	15003.0	17.0
GCF_00011725	Gut_unclassified	1		EBI	HMBGC00009230	RiPPs	11099.0	11.0
GCF_00011726	Gut_unclassified	1		EBI	HMBGC00009231	RiPPs	15740.0	16.0
GCF_00011727	Gut_colon	1		EBI	HMBGC00009232	RiPPs	16015.0	14.0
GCF_00011728	Gut_colon	1		EBI	HMBGC00009233	RiPPs	20405.0	17.0
GCF_00011729	Gut_colon	1		EBI	HMBGC00009234	RiPPs	12445.0	13.0
GCF_00011730	Gut_colon	1		EBI	HMBGC00009235	RiPPs	20330.0	12.0
GCF_00011731	Gut_colon	1		EBI	HMBGC00009236	RiPPs	1873.0	2.0
GCF_00011732	Gut_colon	1		EBI	HMBGC00009237	RiPPs	3175.0	4.0
GCF_00011733	Gut_colon	1		EBI	HMBGC00009238	RiPPs	4206.0	8.0
GCF_00011734	Gut_colon	1		EBI	HMBGC00009239	RiPPs	20776.0	16.0
GCF_00011735	Gut_colon	1		EBI	HMBGC00009240	RiPPs	18644.0	18.0
GCF_00011736	Gut_unclassified	1		EBI	HMBGC00009241	RiPPs	7706.0	6.0
GCF_00011737	Gut_unclassified	1		EBI	HMBGC00009242	RiPPs	39424.0	39.0
GCF_00011738	Gut_colon	1		EBI	HMBGC00009243	RiPPs	20758.0	23.0
GCF_00011739	Gut_colon	1		EBI	HMBGC00009244	RiPPs	17611.0	20.0
GCF_00011740	Gut_colon	1		EBI	HMBGC00009245	RiPPs	15282.0	19.0
GCF_00011741	Gut_colon	1		EBI	HMBGC00009246	RiPPs	16623.0	12.0
GCF_00011742	Gut_colon	1		EBI	HMBGC00009247	RiPPs	21602.0	19.0
GCF_00011743	Gut_unclassified	1		EBI	HMBGC00009248	RiPPs	20267.0	21.0
GCF_00011744	Gut_colon	1		EBI	HMBGC00009249	RiPPs	20264.0	16.0
GCF_00011745	Gut_unclassified	1		EBI	HMBGC00009250	RiPPs	20054.0	14.0
GCF_00011746	Gut_colon	1		EBI	HMBGC00009251	RiPPs	3302.0	5.0
GCF_00011747	Gut_colon	1		EBI	HMBGC00009252	RiPPs	3669.0	5.0
GCF_00011748	Gut_colon	1		EBI	HMBGC00009253	RiPPs	3120.0	3.0
GCF_00011749	Gut_colon	1		EBI	HMBGC00009254	RiPPs	11330.0	9.0
GCF_00011750	Gut_colon	1		EBI	HMBGC00009255	RiPPs	4671.0	6.0
GCF_00011751	Gut_colon	1		EBI	HMBGC00009256	RiPPs	16961.0	13.0
GCF_00011752	Gut_colon	1		EBI	HMBGC00009257	RiPPs	18817.0	15.0
GCF_00011753	Gut_colon	1		EBI	HMBGC00009258	RiPPs	11323.0	12.0
GCF_00011754	Gut_colon	1		EBI	HMBGC00009259	RiPPs	16127.0	11.0
GCF_00011755	Gut_colon	1		EBI	HMBGC00009260	RiPPs	20591.0	23.0
GCF_00011757	Gut_unclassified	1		EBI	HMBGC00009262	RiPPs	20558.0	23.0
GCF_00011758	Gut_colon	2		EBI	HMBGC00009263	RiPPs	12799.0	14.5
GCF_00011760	Gut_unclassified	1		EBI	HMBGC00009265	RiPPs	12939.0	14.0
GCF_00011762	Gut_unclassified	1		EBI	HMBGC00009267	RiPPs	20600.0	24.0
GCF_00011764	Gut_unclassified	1		EBI	HMBGC00009269	RiPPs	13231.0	17.0
GCF_00011765	Gut_colon,Gut_unclassified	4		EBI	HMBGC00009270	RiPPs	18003.5	19.5
GCF_00011766	Gut_colon	1		EBI	HMBGC00009271	RiPPs	20594.0	23.0
GCF_00011767	Gut_colon	1		EBI	HMBGC00009272	RiPPs	8391.0	9.0
GCF_00011768	Gut_colon	1		EBI	HMBGC00009273	RiPPs	16131.0	14.0
GCF_00011769	Gut_colon	1		EBI	HMBGC00009274	RiPPs	21650.0	23.0
GCF_00011770	Gut_colon,Gut_unclassified	2		EBI	HMBGC00009275	RiPPs	15912.0	16.5
GCF_00011772	Gut_colon	1		EBI	HMBGC00009277	RiPPs	7385.0	9.0
GCF_00011773	Gut_colon	1		EBI	HMBGC00009278	RiPPs	7882.0	10.0
GCF_00011775	Gut_unclassified,Gut_colon,Oral_unclassified,Urogenital_vagina	6		EBI,NCBI_PRJNA28331	HMBGC00009280	RiPPs	19913.3	19.7
GCF_00011778	Gut_unclassified	1		EBI	HMBGC00009283	RiPPs	13927.0	13.0
GCF_00011779	Gut_unclassified,Respiratory_upper	2		EBI,NCBI_PRJNA28331	HMBGC00009284	RiPPs	27313.0	30.5
GCF_00011780	Gut_unclassified	1		EBI	HMBGC00009285	RiPPs	5497.0	6.0
GCF_00011781	Gut_unclassified	1		EBI	HMBGC00009286	RiPPs	12828.0	13.0
GCF_00011782	Gut_unclassified	1		EBI	HMBGC00009287	RiPPs	4307.0	7.0
GCF_00011783	Gut_unclassified	1		EBI	HMBGC00009288	RiPPs	18127.0	18.0
GCF_00011784	Gut_unclassified	1		EBI	HMBGC00009289	RiPPs	20723.0	16.0
GCF_00011785	Gut_unclassified	1		EBI	HMBGC00009290	RiPPs	7526.0	5.0
GCF_00011786	Gut_unclassified	1		EBI	HMBGC00009291	RiPPs	21590.0	17.0
GCF_00011787	Gut_unclassified	1		EBI	HMBGC00009292	RiPPs	8391.0	10.0
GCF_00011788	Gut_unclassified	1		EBI	HMBGC00009293	RiPPs	10811.0	16.0
GCF_00011789	Gut_unclassified	1		EBI	HMBGC00009294	RiPPs	2781.0	3.0
GCF_00011790	Gut_unclassified	1		EBI	HMBGC00009295	RiPPs	10478.0	10.0
GCF_00011791	Gut_unclassified	1		EBI	HMBGC00009296	RiPPs	10157.0	8.0
GCF_00011792	Gut_unclassified	1		EBI	HMBGC00009297	RiPPs	20843.0	16.0
GCF_00011793	Gut_unclassified	1		EBI	HMBGC00009298	RiPPs	6883.0	9.0
GCF_00011794	Gut_unclassified	1		EBI	HMBGC00009299	RiPPs	1001.0	3.0
GCF_00011795	Gut_unclassified	1		EBI	HMBGC00009300	RiPPs	17973.0	17.0
GCF_00011796	Gut_unclassified	1		EBI	HMBGC00009301	RiPPs	21655.0	21.0
GCF_00011797	Gut_unclassified	1		EBI	HMBGC00009302	RiPPs	6780.0	8.0
GCF_00011798	Gut_unclassified	2		EBI	HMBGC00009303	RiPPs	14284.5	15.5
GCF_00011800	Gut_unclassified	1		EBI	HMBGC00009305	RiPPs	13960.0	12.0
