genome_id	metagenome_id	genome_length	num_contigs	n50	num_16s	num_5s	num_23s	num_trna	completeness	contamination	quality_score	mimag_quality	otu_id	ecosystem	ecosystem_category	ecosystem_type	habitat	longitude	latitude
3300029310_21	3300029310	1636150	58	59064	2.0	0.0	1.0	39.0	85.62	1.24	79.42	MQ	OTU-1671	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__GCA_000432655.1	Human	Digestive system	Human fecal	35.0829	-3.63476
3300028986_2	3300028986	4592285	81	92854	3.0	2.0	1.0	57.0	94.81	0.26	93.51	HQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human host-associated	12.531	55.678
3300028986_3	3300028986	4522596	69	92259	0.0	6.0	1.0	68.0	99.32	0.1	98.82	MQ	OTU-11090	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Human	Digestive system	Human host-associated	12.531	55.678
3300029055_25	3300029055	1155548	171	7664	1.0	1.0	0.0	20.0	53.29	0.0	53.29	MQ	OTU-13372	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__GCA_000433635.1	Human	Digestive system	Human host-associated	12.531	55.678
3300029055_3	3300029055	4067731	191	28173	1.0	4.0	1.0	54.0	89.55	0.77	85.7	MQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human host-associated	12.531	55.678
3300029055_6	3300029055	3382277	38	270655	1.0	1.0	2.0	59.0	99.62	0.0	99.62	HQ	OTU-8643	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	Human	Digestive system	Human host-associated	12.531	55.678
3300029055_12	3300029055	2261909	83	41096	1.0	3.0	1.0	52.0	99.68	2.1	89.18	HQ	OTU-12878	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__CAG-207;s__GCA_000436295.1	Human	Digestive system	Human host-associated	12.531	55.678
3300029055_13	3300029055	2276969	315	8126	0.0	0.0	3.0	37.0	77.64	2.87	63.29	MQ	OTU-3559	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Human	Digestive system	Human host-associated	12.531	55.678
3300029055_14	3300029055	2230445	112	30999	1.0	0.0	2.0	40.0	91.0	0.72	87.4	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Human host-associated	12.531	55.678
3300029055_18	3300029055	2000331	255	9047	0.0	1.0	0.0	19.0	81.11	0.0	81.11	MQ	OTU-8294	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans	Human	Digestive system	Human host-associated	12.531	55.678
3300028988_3	3300028988	4460245	237	29361	0.0	7.0	1.0	62.0	97.31	0.51	94.76	MQ	OTU-11090	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Human	Digestive system	Human host-associated	12.531	55.678
3300028988_5	3300028988	2630767	46	81723	1.0	0.0	0.0	29.0	95.21	0.75	91.46	MQ	OTU-11606	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis	Human	Digestive system	Human host-associated	12.531	55.678
3300028988_6	3300028988	1687649	114	18030	1.0	0.0	0.0	27.0	88.98	0.87	84.63	MQ	OTU-6735	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__F0422;s__	Human	Digestive system	Human host-associated	12.531	55.678
3300029058_20	3300029058	1831895	80	32654	2.0	3.0	2.0	44.0	98.66	0.0	98.66	HQ	OTU-13794	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Eubacterium_R;s__GCA_000434995.1	Human	Digestive system	Human host-associated	12.531	55.678
3300029058_22	3300029058	1640498	252	7018	0.0	0.0	0.0	21.0	63.74	0.0	63.74	MQ	OTU-12490	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__UBA7597;s__	Human	Digestive system	Human host-associated	12.531	55.678
3300029058_19	3300029058	1873258	88	26898	2.0	1.0	1.0	43.0	88.78	0.48	86.38	MQ	OTU-6928	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Human	Digestive system	Human host-associated	12.531	55.678
3300029058_18	3300029058	1993159	33	69218	1.0	1.0	1.0	49.0	96.9	1.61	88.85	HQ	OTU-5974	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp1	Human	Digestive system	Human host-associated	12.531	55.678
3300029058_14	3300029058	2693241	90	48426	1.0	0.0	1.0	39.0	97.42	2.66	84.12	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Human host-associated	12.531	55.678
3300029058_17	3300029058	2082064	90	36209	1.0	2.0	0.0	44.0	93.92	1.01	88.87	MQ	OTU-12522	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-177;s__CAG-177 sp1	Human	Digestive system	Human host-associated	12.531	55.678
3300029058_16	3300029058	2278162	49	75399	1.0	2.0	1.0	42.0	99.16	1.01	94.11	HQ	OTU-10265	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Ruminococcus_E;s__Ruminococcus_E bromii	Human	Digestive system	Human host-associated	12.531	55.678
3300029058_11	3300029058	2825346	24	162992	1.0	1.0	0.0	45.0	99.33	0.0	99.33	MQ	OTU-364	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A	Human	Digestive system	Human host-associated	12.531	55.678
3300029058_13	3300029058	2698693	111	35127	1.0	1.0	1.0	47.0	88.49	0.38	86.59	MQ	OTU-8643	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	Human	Digestive system	Human host-associated	12.531	55.678
3300029058_12	3300029058	2721869	38	98845	1.0	1.0	0.0	43.0	98.63	0.0	98.63	MQ	OTU-8294	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans	Human	Digestive system	Human host-associated	12.531	55.678
3300029058_8	3300029058	3163167	87	50069	1.0	2.0	1.0	46.0	98.99	1.18	93.09	MQ	OTU-4514	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__GCA_002481295.1	Human	Digestive system	Human host-associated	12.531	55.678
3300029034_6	3300029034	2203397	46	96459	1.0	0.0	0.0	15.0	76.6	2.42	64.5	MQ	OTU-15179	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-65;s__CAG-65 sp3	Human	Digestive system	Human host-associated	12.531	55.678
3300029034_13	3300029034	1576145	84	27819	0.0	0.0	0.0	28.0	61.55	2.22	50.45	MQ	OTU-13560	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp1	Human	Digestive system	Human host-associated	12.531	55.678
3300029034_12	3300029034	1723258	39	66721	0.0	0.0	1.0	27.0	59.65	1.75	50.9	MQ	OTU-6914	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	Human	Digestive system	Human host-associated	12.531	55.678
3300029034_10	3300029034	2064059	43	95190	1.0	1.0	0.0	35.0	97.99	0.67	94.64	MQ	OTU-10265	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Ruminococcus_E;s__Ruminococcus_E bromii	Human	Digestive system	Human host-associated	12.531	55.678
3300029034_14	3300029034	1374116	27	66778	1.0	0.0	0.0	42.0	62.03	0.63	58.88	MQ	OTU-3273	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	Human	Digestive system	Human host-associated	12.531	55.678
3300029034_9	3300029034	2082715	185	14497	0.0	4.0	2.0	42.0	80.28	0.68	76.88	MQ	OTU-12511	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D	Human	Digestive system	Human host-associated	12.531	55.678
3300029034_7	3300029034	2188106	27	118879	1.0	0.0	1.0	31.0	91.55	0.0	91.55	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Human host-associated	12.531	55.678
3300029034_5	3300029034	2583838	86	46889	2.0	0.0	0.0	29.0	96.64	0.0	96.64	MQ	OTU-10539	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae	Human	Digestive system	Human host-associated	12.531	55.678
3300029034_4	3300029034	3673019	402	10830	0.0	1.0	1.0	39.0	83.55	0.0	83.55	MQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human host-associated	12.531	55.678
3300028992_5	3300028992	3487500	88	72127	2.0	0.0	3.0	42.0	99.37	0.0	99.37	MQ	OTU-9512	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	Human	Digestive system	Human host-associated	12.531	55.678
3300028992_4	3300028992	4460279	72	94300	2.0	3.0	2.0	64.0	94.94	0.0	94.94	HQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human host-associated	12.531	55.678
3300028992_3	3300028992	4760640	51	164290	1.0	7.0	1.0	74.0	99.62	0.73	95.97	HQ	OTU-11090	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Human	Digestive system	Human host-associated	12.531	55.678
3300029016_3	3300029016	4329983	63	98155	3.0	4.0	1.0	58.0	92.5	0.26	91.2	HQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human host-associated	12.531	55.678
3300029016_7	3300029016	2315958	125	27564	1.0	1.0	0.0	34.0	92.84	0.0	92.84	MQ	OTU-2115	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__GCA_000436675.1	Human	Digestive system	Human host-associated	12.531	55.678
3300029016_6	3300029016	2668998	174	22997	0.0	1.0	1.0	58.0	92.8	2.48	80.4	MQ	OTU-937	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis	Human	Digestive system	Human host-associated	12.531	55.678
3300029016_4	3300029016	2975685	158	31906	0.0	0.0	1.0	41.0	98.66	1.34	91.96	MQ	OTU-6914	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	Human	Digestive system	Human host-associated	12.531	55.678
3300029016_9	3300029016	2084649	34	128247	1.0	3.0	1.0	48.0	99.33	0.67	95.98	HQ	OTU-10265	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Ruminococcus_E;s__Ruminococcus_E bromii	Human	Digestive system	Human host-associated	12.531	55.678
3300029016_8	3300029016	2268394	264	10450	0.0	0.0	0.0	29.0	84.22	2.53	71.57	MQ	OTU-8558	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp1	Human	Digestive system	Human host-associated	12.531	55.678
3300029016_5	3300029016	2877890	27	137626	1.0	0.0	0.0	30.0	97.99	0.0	97.99	MQ	OTU-15627	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens	Human	Digestive system	Human host-associated	12.531	55.678
3300028985_5	3300028985	2451604	163	22265	0.0	1.0	1.0	44.0	88.2	0.75	84.45	MQ	OTU-937	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis	Human	Digestive system	Human host-associated	12.531	55.678
3300028985_6	3300028985	1662018	172	12465	0.0	0.0	0.0	49.0	89.0	0.81	84.95	MQ	OTU-1387	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	Human	Digestive system	Human host-associated	12.531	55.678
3300028985_3	3300028985	3758885	520	8634	1.0	5.0	0.0	49.0	81.35	1.72	72.75	MQ	OTU-11090	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__	Human	Digestive system	Human host-associated	12.531	55.678
3300028985_2	3300028985	4764055	41	202857	0.0	4.0	1.0	60.0	99.04	0.26	97.74	MQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human host-associated	12.531	55.678
3300029043_11	3300029043	1704642	46	67435	1.0	2.0	1.0	45.0	100.0	0.38	98.1	HQ	OTU-6559	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__GCA_000435675.1	Human	Digestive system	Human host-associated	12.531	55.678
3300029043_10	3300029043	2004095	122	24849	1.0	1.0	0.0	37.0	93.62	0.0	93.62	MQ	OTU-10747	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__UBA644;s__	Human	Digestive system	Human host-associated	12.531	55.678
3300029043_12	3300029043	1654604	304	5614	1.0	0.0	0.0	26.0	55.96	0.0	55.96	MQ	OTU-9180	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__UBA9091	Human	Digestive system	Human host-associated	12.531	55.678
3300029043_6	3300029043	3277536	72	121860	1.0	1.0	1.0	52.0	99.62	0.38	97.72	HQ	OTU-8643	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	Human	Digestive system	Human host-associated	12.531	55.678
3300029043_9	3300029043	2661030	50	75599	1.0	1.0	1.0	46.0	95.24	0.0	95.24	HQ	OTU-13648	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Human	Digestive system	Human host-associated	12.531	55.678
3300029043_8	3300029043	2711770	277	12421	1.0	1.0	0.0	37.0	92.02	2.33	80.37	MQ	OTU-3269	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp1	Human	Digestive system	Human host-associated	12.531	55.678
3300029043_15	3300029043	1358698	91	18267	0.0	0.0	0.0	40.0	51.9	0.0	51.9	MQ	OTU-7775	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__GCA_000435155.1	Human	Digestive system	Human host-associated	12.531	55.678
3300013192_2	3300013192	2357162	226	14100	0.0	1.0	0.0	46.0	92.6	1.21	86.55	MQ	OTU-5257	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes_A	Human	Skin	Human skin		
3300013192_1	3300013192	3068712	416	8888	0.0	0.0	0.0	36.0	86.73	0.35	84.98	MQ	OTU-6369	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__GCF_001423645.1	Human	Skin	Human skin		
3300012581_1	3300012581	2372739	51	105341	0.0	0.0	0.0	44.0	97.37	0.99	92.42	MQ	OTU-5257	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Human	Skin	Human skin		
3300029427_15	3300029427	2457867	30	179433	4.0	4.0	2.0	52.0	98.2	0.9	93.7	HQ	OTU-7680	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__	Human	Digestive system	Human feces	-76.6259	39.2885
3300029427_24	3300029427	1247582	211	5998	0.0	0.0	0.0	16.0	67.21	2.1	56.71	MQ	OTU-7210	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum formicilis	Human	Digestive system	Human feces	-76.6259	39.2885
3300029427_22	3300029427	2036531	169	16919	0.0	1.0	0.0	29.0	86.16	0.67	82.81	MQ	OTU-16633	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__UBA1417;s__UBA1417 sp1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029427_23	3300029427	1890961	9	204115	1.0	2.0	1.0	48.0	95.97	0.0	95.97	HQ	OTU-9493	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-217;s__CAG-217 sp1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029427_20	3300029427	2056665	69	39524	1.0	1.0	1.0	41.0	84.72	0.0	84.72	MQ	OTU-16220	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029427_7	3300029427	4069896	129	83333	2.0	6.0	0.0	66.0	98.99	4.05	78.74	MQ	OTU-14459	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri	Human	Digestive system	Human feces	-76.6259	39.2885
3300029427_13	3300029427	2524582	87	53654	2.0	0.0	0.0	33.0	97.76	0.67	94.41	MQ	OTU-10539	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae	Human	Digestive system	Human feces	-76.6259	39.2885
3300029427_12	3300029427	2674721	58	58952	1.0	4.0	1.0	47.0	97.68	0.0	97.68	HQ	OTU-8068	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__UBA10664	Human	Digestive system	Human feces	-76.6259	39.2885
3300029427_11	3300029427	2795505	15	388796	3.0	1.0	4.0	51.0	99.33	0.0	99.33	HQ	OTU-364	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A	Human	Digestive system	Human feces	-76.6259	39.2885
3300029427_17	3300029427	2230907	96	34341	1.0	4.0	0.0	65.0	95.5	0.94	90.8	MQ	OTU-17214	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium;s__Catenibacterium mitsuokai	Human	Digestive system	Human feces	-76.6259	39.2885
3300029427_16	3300029427	2389031	22	301106	1.0	1.0	1.0	43.0	99.04	2.88	84.64	HQ	OTU-6928	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Human	Digestive system	Human feces	-76.6259	39.2885
3300029427_14	3300029427	2487551	109	37497	1.0	1.0	1.0	26.0	85.3	3.38	68.4	MQ	OTU-15179	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-65;s__CAG-65 sp3	Human	Digestive system	Human feces	-76.6259	39.2885
3300029427_19	3300029427	2107670	177	15348	0.0	1.0	0.0	53.0	93.95	2.42	81.85	MQ	OTU-8214	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	Human	Digestive system	Human feces	-76.6259	39.2885
3300029427_18	3300029427	2152245	21	176564	2.0	3.0	2.0	46.0	95.97	0.0	95.97	HQ	OTU-13372	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__	Human	Digestive system	Human feces	-76.6259	39.2885
3300029364_22	3300029364	1653568	183	11987	1.0	2.0	0.0	59.0	84.16	1.37	77.31	MQ	OTU-13479	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Sutterella;s__Sutterella sp3	Human	Digestive system	Human feces	-76.6259	39.2885
3300029364_20	3300029364	1921410	172	15304	0.0	0.0	0.0	33.0	84.81	0.79	80.86	MQ	OTU-7210	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum formicilis	Human	Digestive system	Human feces	-76.6259	39.2885
3300029364_21	3300029364	1852364	117	24749	1.0	3.0	1.0	59.0	87.03	0.82	82.93	MQ	OTU-4600	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera sp2	Human	Digestive system	Human feces	-76.6259	39.2885
3300029364_8	3300029364	2897105	32	153222	2.0	1.0	3.0	50.0	98.66	0.0	98.66	HQ	OTU-364	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A	Human	Digestive system	Human feces	-76.6259	39.2885
3300029364_6	3300029364	4307843	165	85651	3.0	6.0	0.0	59.0	98.99	3.55	81.24	MQ	OTU-14459	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri	Human	Digestive system	Human feces	-76.6259	39.2885
3300029364_16	3300029364	2204052	23	135360	2.0	4.0	3.0	47.0	95.97	0.0	95.97	HQ	OTU-13372	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__	Human	Digestive system	Human feces	-76.6259	39.2885
3300029364_19	3300029364	2017411	11	225982	0.0	3.0	1.0	46.0	96.64	0.0	96.64	MQ	OTU-9493	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-217;s__CAG-217 sp1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029364_18	3300029364	2060288	145	18533	2.0	1.0	1.0	44.0	80.77	0.31	79.22	MQ	OTU-16220	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029364_17	3300029364	2136396	93	31123	2.0	4.0	0.0	65.0	94.34	0.0	94.34	MQ	OTU-17214	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium;s__Catenibacterium mitsuokai	Human	Digestive system	Human feces	-76.6259	39.2885
3300029364_15	3300029364	2310369	19	143004	2.0	1.0	2.0	46.0	99.52	0.96	94.72	HQ	OTU-6928	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Human	Digestive system	Human feces	-76.6259	39.2885
3300029364_13	3300029364	2497801	30	145217	5.0	4.0	2.0	56.0	99.4	0.9	94.9	HQ	OTU-7680	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__	Human	Digestive system	Human feces	-76.6259	39.2885
3300029364_11	3300029364	2691878	57	60762	1.0	3.0	1.0	49.0	97.32	0.0	97.32	HQ	OTU-8068	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__UBA10664	Human	Digestive system	Human feces	-76.6259	39.2885
3300029364_10	3300029364	2701585	148	25716	1.0	0.0	3.0	37.0	95.47	2.9	80.97	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Human feces	-76.6259	39.2885
3300029778_18	3300029778	2153015	114	32480	0.0	0.0	0.0	14.0	60.34	1.72	51.74	MQ	OTU-10866	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__Bacteroides_A coprophilus	Human	Digestive system	Human feces	-76.6259	39.2885
3300029778_19	3300029778	2210314	177	17681	0.0	1.0	0.0	42.0	88.87	0.68	85.47	MQ	OTU-7210	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum formicilis	Human	Digestive system	Human feces	-76.6259	39.2885
